“®‰ælon,“®‰ælat,“®‰ætime,“®‰æsec,kilolon,kilolat,kilometer
138.4859768,35.01773109,0:10:12,612,138.485985,35.01771,169765
138.486185,35.0178438,0:10:13,613,138.486173,35.017814,169745
138.4863831,35.01795416,0:10:14,614,138.48641,35.017944,169720
138.4865766,35.01805446,0:10:15,615,138.48659,35.018048,169700
138.4867674,35.01815434,0:10:16,616,138.48678,35.018152,169680
138.4869535,35.01825327,0:10:17,617,138.48696,35.018257,169660
138.48714,35.0183537,0:10:18,618,138.48714,35.018365,169640
138.4873258,35.01845696,0:10:19,619,138.48732,35.01848,169620
138.4875072,35.01856286,0:10:20,620,138.48749,35.018603,169600
138.4876813,35.01867699,0:10:21,621,138.48764,35.01872,169580
138.487854,35.01879842,0:10:22,622,138.487823,35.018894,169555
138.488026,35.01892874,0:10:24,624,138.487953,35.019033,169535
138.4881948,35.01906945,0:10:25,625,138.488115,35.019214,169510
138.4883589,35.01922057,0:10:25,625,138.488235,35.019365,169490
138.4885209,35.0193815,0:10:26,626,138.488373,35.019561,169465
138.4886787,35.01955432,0:10:27,627,138.48849,35.019765,169440
138.4888309,35.01973989,0:10:28,628,138.48857,35.019932,169420
138.4889799,35.0199348,0:10:29,629,138.488665,35.020147,169395
138.4891155,35.02013919,0:10:30,630,138.48874,35.020365,169370
138.4892453,35.02034773,0:10:31,631,138.48879,35.020543,169350
138.4893727,35.02056057,0:10:32,632,138.488825,35.020722,169330
138.4894795,35.02078715,0:10:33,633,138.488863,35.020948,169305
138.4895769,35.02101586,0:10:34,634,138.48889,35.021174,169280
138.489657,35.02123971,0:10:35,635,138.488898,35.02131,169265
138.489685,35.02145993,0:10:36,636,138.48893,35.021628,169230
138.4896768,35.02167119,0:10:37,637,138.48895,35.021809,169210
138.4896697,35.02187763,0:10:38,638,138.488975,35.022035,169185
138.4896761,35.02207811,0:10:39,639,138.488995,35.022217,169165
138.4896964,35.02226406,0:10:40,640,138.489015,35.022398,169145
138.4897042,35.0224354,0:10:41,641,138.489035,35.022579,169125
138.4897147,35.02259852,0:10:42,642,138.489043,35.022669,169115
138.4897194,35.02274811,0:10:43,643,138.48906,35.022896,169090
138.4897224,35.02288605,0:10:44,644,138.489075,35.023032,169075
138.4897272,35.02301865,0:10:45,645,138.489085,35.023123,169065
138.4897345,35.02314618,0:10:46,646,138.489093,35.023213,169055
138.4897447,35.02326909,0:10:47,647,138.489105,35.023395,169035
138.4897575,35.02338724,0:10:48,648,138.48912,35.023531,169020
138.489774,35.02350259,0:10:49,649,138.489123,35.023576,169015
138.4896747,35.02353498,0:10:50,650,138.489123,35.023576,169015
138.4895963,35.02358122,0:10:51,651,138.489125,35.023622,169010
138.4895451,35.02361948,0:10:52,652,138.489128,35.023667,169005
138.4895115,35.02365935,0:10:53,653,138.48913,35.023712,169000
138.4894136,35.02368851,0:10:54,654,138.48913,35.023712,169000
138.4892691,35.02371823,0:10:55,655,138.48913,35.023712,169000
138.4891269,35.02375651,0:10:56,656,138.48913,35.023757,168995
138.4890204,35.02378199,0:10:57,657,138.48913,35.023803,168990
138.488941,35.02372491,0:10:58,658,138.48913,35.023712,169000
138.4888809,35.02366759,0:10:59,659,138.489125,35.023622,169010
138.4888375,35.02361208,0:11:00,660,138.489123,35.023576,169015
138.4888081,35.02355986,0:11:02,662,138.489115,35.023486,169025
138.4887907,35.02350033,0:11:03,663,138.48911,35.02344,169030
138.4887295,35.02343698,0:11:19,679,138.4891,35.023349,169040
138.4886512,35.02339872,0:11:31,691,138.4891,35.023349,169040
138.4885763,35.02337442,0:11:33,693,138.4891,35.023349,169040
138.4885172,35.02335585,0:11:37,697,138.489098,35.023304,169045
138.4884746,35.02334063,0:11:44,704,138.489095,35.023259,169050
138.4884469,35.02332786,0:11:50,710,138.489095,35.023259,169050
138.4884484,35.0233393,0:11:57,717,138.489095,35.023259,169050
138.4885096,35.02348867,0:12:04,724,138.489105,35.023395,169035
138.4886269,35.02367717,0:12:05,725,138.489125,35.023622,169010
138.4886739,35.02359366,0:12:06,726,138.489115,35.023486,169025
138.4887425,35.02355331,0:12:07,727,138.489115,35.023486,169025
138.4888197,35.02380403,0:12:08,728,138.48913,35.023803,168990
138.4888894,35.02405671,0:12:09,729,138.48913,35.024073,168960
138.4889579,35.02430482,0:12:10,730,138.489133,35.024296,168935
138.4890184,35.02455256,0:12:11,731,138.48914,35.02457,168905
138.4890652,35.02479431,0:12:12,732,138.48915,35.024795,168880
138.4891042,35.02502107,0:12:13,733,138.489165,35.02502,168855
138.4891367,35.02525248,0:12:14,734,138.489185,35.025245,168830
138.4891559,35.02547831,0:12:15,735,138.489205,35.025466,168805
138.4891737,35.02570287,0:12:16,736,138.48923,35.025694,168780
138.4891876,35.02591557,0:12:17,737,138.489255,35.025919,168755
138.4892046,35.02612795,0:12:18,738,138.489275,35.026099,168735
138.4892441,35.02633727,0:12:19,739,138.489295,35.026324,168710
138.4892848,35.02654419,0:12:20,740,138.489315,35.026548,168685
138.4893223,35.02675429,0:12:21,741,138.48934,35.026772,168660
138.4893501,35.02696305,0:12:22,742,138.48936,35.026952,168640
138.4893786,35.02717284,0:12:23,743,138.489385,35.027176,168615
138.489404,35.02738422,0:12:24,744,138.48941,35.027402,168590
138.4894307,35.0275952,0:12:25,745,138.489425,35.027584,168570
138.4894552,35.02780379,0:12:26,746,138.489445,35.027811,168545
138.4894803,35.02801027,0:12:27,747,138.489473,35.027993,168525
138.489513,35.02822099,0:12:28,748,138.48951,35.028218,168500
138.4895437,35.02843439,0:12:29,749,138.48955,35.02844,168475
138.4895738,35.02864814,0:12:30,750,138.4896,35.02866,168450
138.4896062,35.02886045,0:12:31,751,138.489645,35.028835,168430
138.4896505,35.02907551,0:12:31,751,138.489715,35.029054,168405
138.4897182,35.02929527,0:12:32,752,138.48979,35.02927,168380
138.489788,35.02951654,0:12:33,753,138.48986,35.02944,168360
138.4898569,35.02973561,0:12:34,754,138.489948,35.029651,168335
138.4899305,35.02995143,0:12:35,755,138.49004,35.029858,168310
138.4900091,35.03017198,0:12:36,756,138.490148,35.030067,168285
138.4900917,35.03039688,0:12:37,757,138.490238,35.030233,168265
138.4901899,35.03061892,0:12:38,758,138.49036,35.030437,168240
138.4903007,35.03084296,0:12:39,759,138.490488,35.030632,168215
138.4904193,35.03106189,0:12:40,760,138.490625,35.030836,168190
138.4905444,35.03128146,0:12:41,761,138.490763,35.03103,168165
138.4906786,35.03150225,0:12:42,762,138.49088,35.031183,168145
138.4908306,35.0317241,0:12:43,763,138.49106,35.031411,168115
138.4909958,35.0319415,0:12:44,764,138.49121,35.031601,168090
138.4911667,35.03215493,0:12:45,765,138.49138,35.031828,168060
138.4913457,35.03236129,0:12:46,766,138.49156,35.032055,168030
138.491577,35.03256518,0:12:47,767,138.49177,35.032319,167995
138.4918053,35.03276652,0:12:48,768,138.49195,35.032548,167965
138.4920063,35.03297204,0:12:49,769,138.49213,35.032776,167935
138.4921997,35.03317999,0:12:50,770,138.49233,35.033043,167900
138.4923831,35.0333877,0:12:51,771,138.49248,35.033233,167875
138.492561,35.03359549,0:12:52,772,138.49266,35.033454,167845
138.492738,35.03380222,0:12:53,773,138.49284,35.03369,167815
138.4929111,35.03400658,0:12:54,774,138.49299,35.033879,167790
138.4930838,35.0342167,0:12:56,776,138.49317,35.0341,167760
138.4932546,35.03443079,0:12:57,777,138.49334,35.034328,167730
138.4934239,35.03463749,0:12:58,778,138.49349,35.034515,167705
138.4936002,35.03484855,0:12:59,779,138.49367,35.034742,167675
138.4937805,35.03506356,0:13:00,780,138.493858,35.034963,167645
138.4939708,35.0352789,0:13:01,781,138.49402,35.035158,167620
138.4941634,35.03549182,0:13:02,782,138.494215,35.035379,167590
138.494364,35.03570453,0:13:03,783,138.49442,35.035596,167560
138.4945636,35.03592195,0:13:04,784,138.49463,35.035804,167530
138.4947653,35.0361346,0:13:05,785,138.49485,35.036015,167500
138.4949782,35.03634406,0:13:06,786,138.49507,35.036217,167470
138.4951959,35.03654985,0:13:07,787,138.495253,35.036385,167445
138.4954152,35.03675839,0:13:08,788,138.495505,35.036618,167410
138.4956391,35.03696352,0:13:09,789,138.49573,35.036819,167380
138.4958672,35.03716594,0:13:10,790,138.495945,35.037019,167350
138.4961022,35.03737046,0:13:11,791,138.49616,35.037218,167320
138.4963455,35.03756421,0:13:12,792,138.496415,35.037453,167285
138.4966002,35.03775936,0:13:13,793,138.496638,35.037656,167255
138.4968501,35.03795578,0:13:14,794,138.4969,35.037894,167220
138.4970982,35.03815332,0:13:15,795,138.497115,35.038097,167190
138.4973428,35.03835235,0:13:15,795,138.497375,35.038331,167155
138.4975809,35.03855222,0:13:16,796,138.497593,35.038534,167125
138.4978172,35.03876303,0:13:17,797,138.497815,35.038734,167095
138.4980502,35.03897281,0:13:18,798,138.49807,35.038971,167060
138.4982794,35.03917938,0:13:19,799,138.498295,35.039174,167030
138.4985078,35.0393786,0:13:20,800,138.49851,35.03937,167000
138.4987055,35.03958269,0:13:21,801,138.498735,35.039577,166970
138.4989058,35.0398007,0:13:22,802,138.498915,35.039744,166945
138.4991162,35.04001846,0:13:23,803,138.499138,35.039946,166915
138.4993231,35.04023638,0:13:24,804,138.499355,35.040147,166885
138.4995342,35.04044814,0:13:25,805,138.499575,35.040349,166855
138.4997524,35.04066099,0:13:26,806,138.499793,35.040548,166825
138.4999759,35.04087094,0:13:27,807,138.500015,35.040752,166795
138.5002085,35.04110369,0:13:28,808,138.50027,35.04098,166760
138.5004406,35.04133426,0:13:29,809,138.500525,35.041222,166725
138.5006632,35.04155263,0:13:30,810,138.500748,35.041424,166695
138.5008771,35.04176575,0:13:31,811,138.500965,35.041626,166665
138.5010841,35.04197328,0:13:33,813,138.50115,35.041794,166640
138.5012944,35.04217067,0:13:33,813,138.50137,35.041995,166610
138.5015006,35.04236093,0:13:34,814,138.50159,35.042196,166580
138.5017129,35.0425372,0:13:35,815,138.50181,35.042398,166550
138.5019372,35.04272128,0:13:36,816,138.501993,35.042566,166525
138.50216,35.04290323,0:13:37,817,138.502215,35.042768,166495
138.5023804,35.04309109,0:13:38,818,138.502433,35.04297,166465
138.5026067,35.04328608,0:13:39,819,138.502655,35.043173,166435
138.5028242,35.04346848,0:13:40,820,138.502873,35.043374,166405
138.5030245,35.04363312,0:13:41,821,138.50306,35.043544,166380
138.5032078,35.04378363,0:13:42,822,138.503245,35.043713,166355
138.5033922,35.04394541,0:13:43,823,138.503425,35.043882,166330
138.5035693,35.04410312,0:13:44,824,138.503613,35.044051,166305
138.5037492,35.04426006,0:13:45,825,138.503763,35.044186,166285
138.5039143,35.04440193,0:13:46,826,138.50394,35.044355,166260
138.5040835,35.04454699,0:13:47,827,138.50409,35.044489,166240
138.504249,35.04469177,0:13:48,828,138.504278,35.044658,166215
138.5044107,35.04483716,0:13:49,829,138.504425,35.044792,166195
138.5045695,35.04498311,0:13:50,830,138.504605,35.044961,166170
138.5047267,35.04512257,0:13:51,831,138.504755,35.045096,166150
138.504884,35.04526216,0:13:52,832,138.5049,35.04523,166130
138.5050285,35.04540486,0:13:53,833,138.505045,35.045364,166110
138.5051676,35.04554701,0:13:54,834,138.505195,35.045497,166090
138.5053076,35.04568198,0:13:55,835,138.505345,35.045629,166070
138.5054588,35.04582183,0:13:56,836,138.505495,35.045756,166050
138.5056157,35.04596004,0:13:57,837,138.50565,35.04588,166030
138.5057824,35.0461014,0:13:58,838,138.505815,35.045998,166010
138.5059441,35.04623669,0:13:59,839,138.505985,35.046109,165990
138.5061075,35.04636434,0:14:00,840,138.50616,35.046212,165970
138.5062728,35.04649345,0:14:01,841,138.506345,35.046309,165950
138.5064565,35.04659036,0:14:02,842,138.506488,35.046376,165935
138.5066626,35.04668252,0:14:03,843,138.50673,35.046478,165910
138.506871,35.04676683,0:14:04,844,138.50693,35.046551,165890
138.507084,35.04684085,0:14:05,845,138.507135,35.046616,165870
138.507305,35.04691191,0:14:06,846,138.507345,35.046674,165850
138.5075258,35.04697314,0:14:07,847,138.507555,35.046721,165830
138.5077502,35.04702362,0:14:08,848,138.50777,35.04676,165810
138.5079842,35.04706462,0:14:09,849,138.50799,35.046791,165790
138.5082172,35.04709707,0:14:10,850,138.508258,35.046822,165765
138.5084479,35.04712226,0:14:11,851,138.508475,35.046843,165745
138.5086745,35.04714395,0:14:12,852,138.508695,35.046857,165725
138.5089001,35.04715903,0:14:13,853,138.508915,35.04688,165705
138.5091194,35.04717427,0:14:14,854,138.509135,35.0469,165685
138.5093344,35.04718591,0:14:15,855,138.509355,35.046919,165665
138.5095436,35.04719572,0:14:16,856,138.509568,35.046938,165645
138.5097544,35.04720053,0:14:17,857,138.509785,35.046956,165625
138.5099671,35.04720308,0:14:18,858,138.510005,35.046975,165605
138.5101866,35.04720028,0:14:19,859,138.51017,35.04699,165590
138.5104087,35.04719269,0:14:20,860,138.510445,35.047014,165565
138.5106283,35.0471847,0:14:21,861,138.51061,35.047024,165550
138.5108457,35.04717659,0:14:22,862,138.510878,35.047049,165525
138.5110593,35.04717363,0:14:23,863,138.51104,35.047063,165510
138.5112734,35.04717396,0:14:24,864,138.51126,35.047079,165490
138.5114915,35.04717777,0:14:25,865,138.51148,35.047094,165470
138.5117058,35.0471868,0:14:26,866,138.5117,35.047107,165450
138.5119214,35.04719357,0:14:27,867,138.51192,35.047119,165430
138.5121417,35.04719828,0:14:28,868,138.51214,35.047131,165410
138.5123577,35.04720381,0:14:29,869,138.51236,35.047143,165390
138.5125743,35.04720769,0:14:30,870,138.51258,35.047154,165370
138.5127866,35.04721197,0:14:31,871,138.512795,35.047167,165350
138.5129973,35.04721918,0:14:32,872,138.51301,35.04718,165330
138.5132098,35.04722637,0:14:33,873,138.51323,35.047196,165310
138.5134179,35.04723474,0:14:34,874,138.513395,35.047211,165295
138.51362,35.04724579,0:14:35,875,138.513613,35.047239,165275
138.5138226,35.04725748,0:14:36,876,138.513823,35.047275,165255
138.5140289,35.04727248,0:14:37,877,138.514033,35.04732,165235
138.5142316,35.04729204,0:14:38,878,138.514243,35.047372,165215
138.5144246,35.04731995,0:14:39,879,138.5144,35.047418,165200
138.5146109,35.04735261,0:14:40,880,138.5146,35.047486,165180
138.5147988,35.04739542,0:14:41,881,138.51475,35.047544,165165
138.5149827,35.04744691,0:14:42,882,138.514943,35.047628,165145
138.5151668,35.04750548,0:14:43,883,138.515133,35.047719,165125
138.5153518,35.0475772,0:14:44,884,138.51527,35.047793,165110
138.5155322,35.04766157,0:14:45,885,138.51545,35.047897,165090
138.5157123,35.04775729,0:14:46,886,138.515625,35.048008,165070
138.5158861,35.04786328,0:14:47,887,138.515795,35.048123,165050
138.5160547,35.04797609,0:14:48,888,138.51596,35.048241,165030
138.5162146,35.0480971,0:14:49,889,138.516125,35.048361,165010
138.5163692,35.04822834,0:14:50,890,138.51625,35.048451,164995
138.5165137,35.04836663,0:14:51,891,138.516413,35.04857,164975
138.5166535,35.04851062,0:14:52,892,138.51658,35.048689,164955
138.5167918,35.04864688,0:14:53,893,138.51674,35.048808,164935
138.5169257,35.04878183,0:14:54,894,138.51686,35.048897,164920
138.5170555,35.04891629,0:14:55,895,138.51703,35.049018,164900
138.5171898,35.04904411,0:14:56,896,138.51715,35.049102,164885
138.5173222,35.04916712,0:14:57,897,138.517318,35.049226,164865
138.5174514,35.04928463,0:14:58,898,138.51744,35.049318,164850
138.5175795,35.04939834,0:14:59,899,138.517563,35.049407,164835
138.5177109,35.04950538,0:15:00,900,138.51769,35.049497,164820
138.5178351,35.04960905,0:15:01,901,138.51785,35.049617,164800
138.5179508,35.04970795,0:15:02,902,138.51797,35.049702,164785
138.5180665,35.04980581,0:15:03,903,138.518095,35.049794,164770
138.5181796,35.04989733,0:15:04,904,138.51818,35.049857,164760
138.5182873,35.04998181,0:15:05,905,138.5183,35.049947,164745
138.5183967,35.05006333,0:15:06,906,138.518425,35.050037,164730
138.5185036,35.05014212,0:15:07,907,138.51851,35.050097,164720
138.5186125,35.05021781,0:15:08,908,138.51863,35.050187,164705
138.5187181,35.0502873,0:15:09,909,138.518713,35.050245,164695
138.5188254,35.05035531,0:15:10,910,138.51884,35.05033,164680
138.5189224,35.05042102,0:15:11,911,138.51892,35.050393,164670
138.5190138,35.05048504,0:15:12,912,138.519,35.050456,164660
138.5190976,35.05054881,0:15:13,913,138.51912,35.050546,164645
138.5191756,35.05061229,0:15:14,914,138.519203,35.050605,164635
138.519248,35.05067042,0:15:15,915,138.519245,35.050633,164630
138.5193158,35.05072634,0:15:16,916,138.51933,35.05069,164620
138.5193796,35.05078219,0:15:17,917,138.51941,35.050753,164610
138.5194428,35.05083451,0:15:18,918,138.51945,35.050784,164605
138.5195051,35.05088439,0:15:19,919,138.519533,35.050845,164595
138.5195663,35.05093125,0:15:20,920,138.519575,35.050875,164590
138.5196273,35.05097874,0:15:22,922,138.51966,35.050935,164580
138.5196849,35.05102727,0:15:23,923,138.5197,35.050965,164575
138.5197433,35.05107606,0:15:24,924,138.51978,35.051025,164565
138.5198014,35.05112487,0:15:25,925,138.51982,35.051055,164560
138.5198658,35.0511733,0:15:26,926,138.519905,35.051115,164550
138.5199294,35.0512204,0:15:27,927,138.519948,35.051145,164545
138.5199961,35.05126704,0:15:28,928,138.52003,35.051204,164535
138.5200621,35.05131168,0:15:29,929,138.52007,35.051233,164530
138.5201288,35.05135729,0:15:30,930,138.52015,35.05129,164520
138.5201943,35.05140407,0:15:31,931,138.52023,35.05135,164510
138.5202572,35.05145189,0:15:32,932,138.52027,35.05138,164505
138.5203221,35.05150232,0:15:33,933,138.520353,35.051441,164495
138.5203849,35.05155429,0:15:34,934,138.520395,35.051472,164490
138.5204483,35.05160565,0:15:35,935,138.52048,35.051534,164480
138.5205142,35.05165557,0:15:36,936,138.52056,35.051594,164470
138.5205792,35.05170444,0:15:37,937,138.5206,35.051624,164465
138.52065,35.05175284,0:15:38,938,138.520683,35.051684,164455
138.5207202,35.05180269,0:15:39,939,138.520768,35.051744,164445
138.5207907,35.05184957,0:15:40,940,138.52081,35.051774,164440
138.5208592,35.051896,0:15:41,941,138.52089,35.051834,164430
138.5209273,35.0519447,0:15:42,942,138.52097,35.051893,164420
138.5209971,35.05199317,0:15:43,943,138.521013,35.051923,164415
138.5210642,35.05204145,0:15:44,944,138.521098,35.051983,164405
138.5211313,35.05209549,0:15:45,945,138.52114,35.052013,164400
138.5211992,35.05215071,0:15:46,946,138.52122,35.052073,164390
138.521266,35.05220662,0:15:47,947,138.5213,35.052133,164380
138.5213318,35.05225903,0:15:48,948,138.52138,35.052193,164370
138.5213924,35.05231095,0:15:49,949,138.52142,35.052223,164365
138.5214526,35.05235795,0:15:50,950,138.521503,35.052283,164355
138.5215169,35.05240597,0:15:51,951,138.521545,35.052313,164350
138.5215858,35.05245078,0:15:52,952,138.52163,35.052373,164340
138.5216514,35.05249432,0:15:53,953,138.52167,35.052403,164335
138.5217176,35.05253743,0:15:54,954,138.52175,35.052463,164325
138.5217861,35.05257935,0:15:55,955,138.521833,35.052523,164315
138.5218563,35.05262026,0:15:56,956,138.521875,35.052553,164310
138.5219261,35.05266067,0:15:57,957,138.52196,35.052612,164300
138.5219923,35.05270022,0:15:58,958,138.522,35.052642,164295
138.5220579,35.05273801,0:15:59,959,138.52208,35.052702,164285
138.52212,35.05277204,0:16:00,960,138.52212,35.052732,164280
138.5221713,35.05281014,0:16:01,961,138.522205,35.052792,164270
138.5222201,35.05284268,0:16:02,962,138.522248,35.052821,164265
138.5222706,35.05287039,0:16:03,963,138.52229,35.052851,164260
138.5223169,35.05289536,0:16:04,964,138.52233,35.052881,164255
138.5223544,35.05291975,0:16:05,965,138.52237,35.052911,164250
138.5223837,35.05293697,0:16:06,966,138.52237,35.052911,164250
138.5224058,35.05295164,0:16:07,967,138.52241,35.05294,164245
138.5224218,35.05296525,0:16:08,968,138.52241,35.05294,164245
138.5224376,35.05296382,0:16:09,969,138.52245,35.05297,164240
138.5224513,35.05296425,0:16:10,970,138.52245,35.05297,164240
138.52246,35.05296211,0:16:11,971,138.52245,35.05297,164240
